city_norm,snapshot_year,price_level,price_momentum_3y,y_cagr_10y
SUNNYVALE,2010,280963.3130199281,-0.017683307425812367,0.050243921472027164
SUNNYVALE,2011,275893.9238449414,-0.002724731836016847,0.07067568340996999
SUNNYVALE,2012,291114.8895508034,0.005919286823514502,0.0802153649274655
SUNNYVALE,2013,311105.7129726451,0.03455310940162848,0.0753751700119567
SUNNYVALE,2014,332454.63208137447,0.06413505684650023,0.07020159674281912
SUNNYVALE,2015,360977.4077030976,0.07433205581974645,0.05817427583683621
SUNSET,2009,184492.12981844964,,0.04010135804424442
SUNSET,2010,179304.62633299583,,0.056278435617671985
SUNSET,2011,177964.49340575203,,0.07904709491565898
SUNSET,2012,185133.8860833441,0.0011581588572600054,0.08206882862585974
SUNSET,2013,196788.24358382495,0.03149996626621898,0.08314968402644207
SUNSET,2014,205991.7895860912,0.04995861820257197,0.08393011809027917
SUNSET,2015,214475.25460500977,0.05026064380492046,0.07936267124275731
SUNSET VALLEY,2000,343571.09137218335,,0.01617840745751198
SUNSET VALLEY,2001,361274.61789514945,,0.011643561245214151
SUNSET VALLEY,2002,335109.05417472246,,0.029483113345080803
SUNSET VALLEY,2003,342958.5082767811,-0.0005946828744126664,0.035332706254924684
SUNSET VALLEY,2004,353150.6176295488,-0.007552581090362165,0.039614090652339895
SUNSET VALLEY,2005,367968.144195676,0.03167131042576776,0.041632739149961795
SUNSET VALLEY,2006,390721.2469206142,0.04441992595081201,0.03870016883282146
SUNSET VALLEY,2007,419554.9996074653,0.05911465362139867,0.03408532627889471
SUNSET VALLEY,2008,406665.4626220471,0.03389322443488485,0.04751685939164818
SUNSET VALLEY,2009,377196.3910025374,-0.011674122213693905,0.06032493235718461
SUNSET VALLEY,2010,403381.7436712321,-0.01301827178117032,0.06379164869520193
SUNSET VALLEY,2011,405613.7490214513,-0.0008628071027181328,0.0965401849004135
SUNSET VALLEY,2012,448103.6017027325,0.05910000142148064,0.09137621188711753
SUNSET VALLEY,2013,485334.2246203336,0.06359158590017566,0.07834069956962919
SUNSET VALLEY,2014,520812.6712078752,0.08690009000593801,0.06925478469352697
SUNSET VALLEY,2015,553294.6084332467,0.07281787551355334,0.056402427243225306
